1116	12
1117	8
1118	3
1119	10
1120	4
1121	12
1122	10
1123	14
1124	9
1125	9
1126	9
1127	11
1128	10
1129	8
1130	11
1131	5
1132	9
1133	10
1134	17
1135	10
1136	3
1137	7
1138	11
1139	14
1140	11
1141	9
1142	9
1143	9
1144	7
1145	5
1146	12
1147	11
1148	5
1149	11
1150	11
1151	16
1152	6
1153	16
1154	6
1155	6
1156	8
1157	17
1158	11
1159	6
1160	14
1161	12
1162	7
1163	14
1164	10
1165	11
1166	15
1167	10
1168	14
1169	11
1170	13
1171	8
1172	7
1173	6
1174	11
1175	7
1176	12
1177	7
1178	16
1179	9
1180	11
1181	10
1182	13
1183	11
1184	4
1185	10
1186	12
1187	9
1188	10
1189	12
1190	10
1191	8
1192	9
1193	9
1194	8
1195	13
1196	9
1197	11
1198	7
1199	10
1200	7
1201	14
1202	10
1203	13
1204	7
1205	13
1206	14
1207	8
1208	8
1209	8
1210	10
1211	10
1212	8
1213	15
1214	16
1215	12
1216	14
1217	13
1218	7
1219	8
1220	12
1221	15
1222	7
1223	11
1224	12
1225	3
1226	15
1227	11
1228	12
1229	10
1230	15
1231	7
1232	6
1233	8
1234	9
1235	5
1236	6
1237	6
1238	11
1239	11
1240	7
1241	11
1242	10
1243	14
1244	9
1245	11
1246	11
1247	11
1248	10
1249	13
1250	14
1251	13
1252	10
1253	9
1254	14
1255	7
1256	12
1257	8
1258	7
1259	13
1260	7
1261	8
1262	8
1263	11
1264	11
1265	9
1266	7
1267	11
1268	13
1269	14
1270	12
1271	12
1272	9
1273	11
1274	10
1275	11
1276	11
1277	10
1278	10
1279	9
1280	10
1281	9
1282	9
1283	8
1284	5
1285	11
1286	12
1287	11
1288	8
1289	12
1290	6
1291	9
1292	13
1293	7
1294	10
1295	5
1296	11
1297	8
1298	7
1299	8
1300	7
1301	16
1302	8
1303	7
1304	10
1305	9
1306	11
1307	7
1308	10
1309	8
1310	13
1311	14
1312	13
1313	10
1314	12
1315	4
1316	10
1317	9
1318	9
1319	10
1320	5
1321	17
1322	5
1323	8
1324	8
1325	12
1326	14
1327	15
1328	7
1329	10
1330	16
1331	14
1332	16
1333	7
1334	10
1335	8
1336	6
1337	7
1338	10
1339	12
1340	11
1341	9
1342	7
1343	7
1344	10
1345	6
1346	12
1347	15
1348	12
1349	5
1350	10
1351	10
1352	8
1353	11
1354	14
1355	10
1356	5
1357	11
1358	7
1359	15
1360	10
1361	14
1362	7
1363	11
1364	11
1365	9
1366	16
1367	13
1368	8
1369	8
1370	8
1371	6
1372	11
1373	8
1374	13
1375	10
1376	13
1377	8
1378	13
1379	10
1380	8
1381	7
1382	10
1383	10
1384	12
1385	9
1386	11
1387	15
1388	15
1389	9
1390	11
1391	9
1392	19
1393	7
1394	12
1395	8
1396	10
1397	10
1398	10
1399	14
1400	12
1401	11
1402	8
1403	13
1404	15
1405	12
1406	8
1407	11
1408	12
1409	11
1410	8
1411	11
1412	8
1413	9
1414	11
1415	15
1416	5
1417	10
1418	11
1419	6
1420	11
1421	5
1422	12
1423	10
1424	15
1425	11
1426	15
1427	6
1428	11
1429	14
1430	14
1431	9
1432	14
1433	12
1434	11
1435	9
1436	12
1437	10
1438	8
1439	12
1440	9
1441	9
1442	11
1443	9
1444	8
1445	9
1446	12
1447	10
1448	9
1449	8
1450	11
1451	15
1452	13
1453	9
1454	10
1455	8
1456	8
1457	15
1458	9
1459	5
1460	14
1461	9
1462	15
1463	14
1464	12
1465	12
1466	8
1467	3
1468	13
1469	13
1470	3
1471	5
1472	9
1473	10
1474	6
1475	11
1476	8
1477	6
1478	6
1479	7
1480	12
1481	14
1482	10
1483	11
1484	10
1485	11
1486	11
1487	12
1488	13
1489	9
1490	14
1491	8
1492	9
1493	16
1494	11
1495	8
1496	10
1497	6
1498	9
1499	13
1500	11
1501	11
1502	12
1503	12
1504	12
1505	8
1506	16
1507	12
1508	11
1509	8
1510	15
1511	15
1512	12
1513	9
1514	12
1515	9
1516	12
1517	8
1518	14
1519	8
1520	6
1521	15
1522	10
1523	13
1524	9
1525	13
1526	10
1527	7
1528	8
1529	15
1530	8
1531	8
1532	8
1533	19
1534	8
1535	15
1536	14
1537	11
1538	13
1539	8
1540	10
1541	9
1542	7
1543	14
1544	14
1545	6
1546	13
1547	14
1548	8
1549	13
1550	14
1551	12
1552	8
1553	7
1554	13
1555	12
1556	10
1557	14
1558	10
1559	6
1560	7
1561	8
1562	7
1563	7
1564	9
1565	7
1566	13
1567	13
1568	8
1569	6
1570	6
1571	8
1572	6
1573	8
1574	8
1575	17
1576	7
1577	14
1578	12
1579	8
1580	14
1581	5
1582	9
1583	11
1584	11
1585	9
1586	15
1587	4
1588	10
1589	6
1590	12
1591	6
1592	9
1593	16
1594	7
1595	12
1596	11
1597	11
1598	9
1599	8
1600	18
1601	7
1602	15
1603	14
1604	10
1605	6
1606	10
1607	16
1608	11
1609	12
1610	8
1611	12
1612	11
1613	6
1614	8
1615	12
1616	10
1617	9
1618	11
1619	13
1620	8
1621	7
1622	11
1623	10
1624	8
1625	18
1626	8
1627	14
1628	15
1629	13
1630	14
1631	9
1632	15
1633	9
1634	6
1635	11
1636	15
1637	9
1638	14
1639	8
1640	12
1641	10
1642	10
1643	14
1644	9
1645	12
1646	6
1647	15
1648	9
1649	12
1650	9
1651	10
1652	11
1653	11
1654	9
1655	3
1656	14
1657	9
1658	11
1659	11
1660	9
1661	6
1662	10
1663	15
1664	12
1665	14
1666	5
1667	14
1668	9
1669	17
1670	16
1671	12
1672	9
1673	7
1674	10
1675	11
1676	14
1677	10
1678	10
1679	9
1680	5
1681	8
1682	15
1683	8
1684	10
1685	15
1686	12
1687	11
1688	7
1689	7
1690	8
1691	6
1692	13
1693	14
1694	13
1695	9
1696	8
1697	13
1698	9
1699	9
1700	9
1701	7
1702	10
1703	13
1704	9
1705	7
1706	10
1707	9
1708	11
1709	13
1710	10
1711	11
1712	15
1713	10
1714	8
1715	11
1716	9
1717	10
1718	12
1719	12
1720	8
1721	11
1722	11
1723	14
1724	9
1725	10
1726	14
1727	2
1728	13
1729	9
1730	13
1731	12
1732	17
1733	11
1734	9
1735	6
1736	7
1737	12
1738	10
1739	7
1740	11
1741	7
1742	5
1743	10
1744	14
1745	8
1746	16
1747	12
1748	14
1749	11
1750	15
1751	7
1752	5
1753	14
1754	9
1755	9
1756	8
1757	11
1758	13
1759	14
1760	8
1761	13
1762	9
1763	12
1764	11
1765	5
1766	11
1767	15
1768	14
1769	13
1770	10
1771	19
1772	15
1773	15
1774	8
1775	13
1776	12
1777	13
1778	13
1779	15
1780	9
1781	13
1782	16
1783	12
1784	12
1785	13
1786	8
1787	11
1788	8
1789	6
1790	17
1791	15
1792	15
1793	17
1794	12
1795	12
1796	7
1797	9
1798	7
1799	11
1800	12
1801	8
1802	8
1803	10
1804	7
1805	14
1806	13
1807	7
1808	11
1809	4
1810	13
1811	8
1812	8
1813	13
1814	15
1815	13
1816	13
1817	11
1818	9
1819	13
1820	12
1821	5
1822	11
1823	4
1824	16
1825	7
1826	18
1827	13
1828	12
1829	8
1830	11
1831	8
1832	10
1833	12
1834	11
1835	9
1836	8
1837	13
1838	8
1839	13
1840	15
1841	14
1842	11
1843	13
1844	11
1845	14
1846	9
1847	6
1848	10
1849	6
1850	15
1851	15
1852	9
1853	13
1854	7
1855	8
1856	7
1857	7
1858	11
1859	10
1860	17
1861	17
1862	13
1863	6
1864	4
1865	11
1866	3
1867	6
1868	12
1869	6
1870	11
1871	9
1872	16
1873	12
1874	12
1875	9
1876	7
1877	6
1878	9
1879	5
1880	12
1881	10
1882	8
1883	8
1884	8
1885	16
1886	16
1887	11
1888	12
1889	10
1890	11
1891	12
1892	12
1893	9
1894	12
1895	13
1896	10
1897	9
1898	12
1899	16
1900	7
1901	7
1902	10
1903	9
1904	9
1905	13
1906	11
1907	7
1908	9
1909	8
1910	15
1911	14
1912	14
1913	14
1914	7
1915	9
1916	13
1917	14
1918	8
1919	10
1920	7
1921	12
1922	6
1923	12
1924	11
1925	4
1926	11
1927	12
1928	14
1929	8
1930	8
1931	10
1932	10
1933	7
1934	12
1935	12
1936	6
1937	6
1938	8
1939	16
1940	12
1941	12
1942	15
1943	11
1944	9
1945	10
1946	12
1947	16
1948	12
1949	10
1950	11
1951	12
1952	9
1953	10
1954	14
1955	11
1956	11
1957	12
1958	11
1959	8
1960	9
1961	11
1962	10
1963	14
1964	12
1965	10
1966	12
1967	9
1968	7
1969	12
1970	10
1971	13
1972	15
1973	15
1974	15
1975	13
1976	14
1977	7
1978	8
1979	8
1980	5
1981	10
1982	12
1983	11
1984	11
1985	8
1986	10
1987	9
1988	14
1989	13
1990	8
1991	15
1992	9
1993	11
1994	8
1995	12
1996	6
1997	9
1998	7
1999	6
2000	6
2001	7
2002	13
2003	9
2004	9
2005	15
2006	9
2007	17
2008	14
2009	21
2010	10
2011	10
2012	14
2013	10
2014	10
2015	11
2016	12
2017	8
2018	10
2019	10
2020	10
2021	10
2022	12
2023	8
2024	12
2025	11
2026	15
2027	10
2028	15
2029	12
2030	8
2031	9
2032	9
2033	10
2034	9
2035	12
2036	13
2037	11
2038	9
2039	7
2040	10
2041	9
2042	11
2043	10
2044	9
2045	10
2046	6
2047	7
2048	12
2049	8
2050	17
2051	10
2052	8
2053	11
2054	15
2055	10
2056	15
2057	6
2058	8
2059	18
2060	8
2061	12
2062	9
2063	9
2064	10
2065	6
2066	6
2067	13
2068	10
